Season,Gender,Style Name,Unique ID,Target Volume,Target FOB $,Target Retail Price $,Style Update,Vertical,Color Update,Factory,UPPER Cost,Other Cost,BOTTOM Cost ,LABOR Cost,OVERHEAD Cost,Tooling Cost,Actual FOB $
FW23,Women,Cloudpuff,WXX20502476,35000,35.1,170,CO - Carry Over,Performance Running,NC - New Color,Factory 5,12.92,4.17,8.03,5.72,4.42,0.00,35.26
FW23,Women,Cloudpeak,WXX20521058,45000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,9.46,3.94,6.82,5.81,4.75,0.05,30.82
FW23,Women,Cloudpeak,WXX20521644,45000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,9.46,3.94,6.82,5.81,4.75,0.05,30.82
FW23,Women,Cloudpeak,WXX20521648,45000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,9.46,3.94,6.82,5.81,4.75,0.05,30.82
FW23,Women,Cloud Fly Wide,WXX20540212,50000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly Wide,WXX20540212,42500,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,4.75,7.61,5.49,4.31,0.05,31.55
FW23,Women,Cloud Fly Wide,WXX20541844,50000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly Wide,WXX20541844,42500,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.34,4.75,7.61,5.49,4.31,0.05,31.55
FW23,Women,Cloudmountain,WXX20561404,63000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.50,7.16,6.55,4.29,3.38,0.00,29.88
FW23,Women,Cloudmountain,WXX20561404,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.50,4.11,6.55,4.29,3.38,0.00,26.83
FW23,Women,Cloudmountain,WXX20561404,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.21,3.89,6.68,5.72,4.16,0.00,27.66
FW23,Women,Cloudmountain,WXX20561478,63000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.50,7.16,6.55,4.29,3.38,0.00,29.88
FW23,Women,Cloudmountain,WXX20561478,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 3,8.50,4.11,6.55,4.29,3.38,0.00,26.83
FW23,Women,Cloudmountain,WXX20561478,40000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.21,3.89,6.68,5.72,4.16,0.00,27.66
FW23,Women,Cloudmountain,WXX20562128,63000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,8.50,7.16,6.55,4.29,3.38,0.00,29.88
FW23,Women,Cloudmountain,WXX20562616,40000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 3,8.50,4.11,6.55,4.29,3.38,0.00,26.83
FW23,Women,Cloudmountain,WXX20562616,40000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.21,3.89,6.68,5.72,4.16,0.00,27.66
FW23,Women,Cloud Run,WXX20581258,12000,43.55,200,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,12.38,6.28,16.29,7.46,4.81,0.00,47.21
FW23,Women,Cloud Run,WXX20583068,12000,43.55,200,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,12.38,6.28,16.29,7.46,4.81,0.00,47.21
FW23,Women,Cloudarmy,WXX20600424,175000,35.1,140,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,11.12,11.98,10.77,6.47,5.10,0.00,45.44
FW23,Women,Cloudarmy,WXX20601276,175000,35.1,140,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,11.12,11.98,10.77,6.47,5.10,0.00,45.44
FW23,Women,Cloudarmy,WXX20602022,175000,35.1,140,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,11.12,11.98,10.77,6.47,5.10,0.00,45.44
FW23,Women,Cloudarmy,WXX20602402,175000,35.1,140,CO - Carry Over,Performance Running,NC - New Color,Factory 1,11.12,11.98,10.77,6.47,5.10,0.00,45.44
FW23,Women,Cloudarmy,WXX20602404,175000,35.1,140,CO - Carry Over,Performance Running,NC - New Color,Factory 1,11.12,11.98,10.77,6.47,5.10,0.00,45.44
FW23,Women,Cloudloud Flux,WXX20760614,20000,34.32,160,TN - Totally New,Performance All Day,NC - New Color,Factory 4,9.23,4.50,9.68,6.31,4.58,0.97,35.26
FW23,Women,Cloudloud Flux,WXX20760614,35000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.04,4.46,9.96,6.44,4.61,0.97,35.48
FW23,Women,Cloudloud Flux,WXX20762086,35000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.04,4.46,9.96,6.44,4.61,0.97,35.48
FW23,Women,Cloudloud Flux,WXX20762206,35000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.04,4.46,9.96,6.44,4.61,0.97,35.48
FW23,Women,Cloudloud Flux,WXX20762358,20000,34.32,160,TN - Totally New,Performance All Day,NC - New Color,Factory 4,9.23,4.50,9.68,6.31,4.58,0.97,35.26
FW23,Women,Cloudloud Flux,WXX20762358,35000,34.32,160,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,9.04,4.46,9.96,6.44,4.61,0.97,35.48
FW23,Women,Cloudloud Flux,WXX20762778,35000,34.32,160,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,9.04,4.46,9.96,6.44,4.61,0.97,35.48
FW23,Women,Cloud Fly,WXX20780212,275000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20780212,225000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,8.75,4.47,7.70,5.61,4.22,0.05,30.80
FW23,Women,Cloud Fly,WXX20781544,275000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20781626,275000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20781626,225000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,8.75,4.47,7.70,5.61,4.22,0.05,30.80
FW23,Women,Cloud Fly,WXX20781628,275000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20781844,275000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20781844,225000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,8.75,4.47,7.70,5.61,4.22,0.05,30.80
FW23,Women,Cloud Fly,WXX20781872,275000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20782300,275000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,9.89,7.17,7.39,5.37,4.38,0.05,34.25
FW23,Women,Cloud Fly,WXX20782456,225000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,8.75,4.47,7.70,5.61,4.22,0.05,30.80
FW23,Women,Cloud Fly,WXX20782458,225000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,8.75,4.47,7.70,5.61,4.22,0.05,30.80
FW23,Women,Cloudtechno,WXX20800528,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20800528,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudtechno,WXX20801328,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20801328,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudtechno,WXX20801468,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20801524,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20801608,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20801730,325000,31.2,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20801730,325000,31.2,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudtechno,WXX20801866,325000,31.2,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,7.24,9.28,8.24,5.79,4.72,0.04,35.30
FW23,Women,Cloudtechno,WXX20802962,325000,31.2,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudtechno,WXX20802974,325000,31.2,150,CO - Carry Over,Performance Running,NC - New Color,Factory 1,7.24,4.73,8.24,5.79,4.72,0.04,30.75
FW23,Women,Cloudinfinity WP,WXX20820106,270000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.79,13.57,6.55,5.46,4.29,0.00,42.66
FW23,Women,Cloudinfinity WP,WXX20820106,275000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20820140,270000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.79,13.57,6.55,5.46,4.29,0.00,42.66
FW23,Women,Cloudinfinity WP,WXX20820140,275000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20820970,270000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.79,13.57,6.55,5.46,4.29,0.00,42.66
FW23,Women,Cloudinfinity WP,WXX20820970,275000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20821658,270000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.79,13.57,6.55,5.46,4.29,0.00,42.66
FW23,Women,Cloudinfinity WP,WXX20821658,275000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20822146,270000,36.465,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 5,12.79,13.57,6.55,5.46,4.29,0.00,42.66
FW23,Women,Cloudinfinity WP,WXX20822146,275000,36.465,170,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20822652,275000,36.465,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudinfinity WP,WXX20822662,275000,36.465,170,CO - Carry Over,Performance All Day,NC - New Color,Factory 5,12.82,5.11,6.75,5.33,4.31,0.00,34.31
FW23,Women,Cloudwalkabout,WXX20860924,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20860924,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20860924,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudwalkabout,WXX20861106,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20861106,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20861106,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20861106,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20861106,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudwalkabout,WXX20861582,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20861582,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20861598,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20861598,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20861600,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20861600,450000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20862170,450000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20862170,450000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20862308,450000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 4,9.84,4.74,7.38,5.54,4.58,0.00,32.07
FW23,Women,Cloudwalkabout,WXX20862308,450000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 5,9.41,4.17,7.24,4.29,3.38,0.00,28.48
FW23,Women,Cloudwalkabout,WXX20862308,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20862308,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20862308,475000,29.9,150,CO - Carry Over,Performance Running,CO - Carry Over,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudwalkabout,WXX20862444,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20862444,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20862444,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudwalkabout,WXX20862482,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20862482,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20862482,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudwalkabout,WXX20862950,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 3,9.77,3.61,8.26,3.51,3.47,0.00,28.63
FW23,Women,Cloudwalkabout,WXX20862950,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 5,9.41,3.72,7.24,4.29,3.38,0.00,28.04
FW23,Women,Cloudwalkabout,WXX20862950,475000,29.9,150,CO - Carry Over,Performance Running,NC - New Color,Factory 4,10.21,3.41,7.30,5.66,4.61,1.03,32.22
FW23,Women,Cloudexquisit,WXX20880496,250000,29.9,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.03,4.75,7.82,5.52,4.19,0.07,32.38
FW23,Women,Cloudexquisit,WXX20880970,175000,0,0,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.66,4.86,7.80,5.25,4.29,0.07,32.93
FW23,Women,Cloudexquisit,WXX20880970,250000,29.9,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 1,10.03,4.75,7.82,5.52,4.19,0.07,32.38
FW23,Women,Cloudexquisit,WXX20881328,175000,0,0,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.66,4.86,7.80,5.25,4.29,0.07,32.93
FW23,Women,Cloudexquisit,WXX20881328,250000,29.9,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 1,10.03,4.75,7.82,5.52,4.19,0.07,32.38
FW23,Women,Cloudexquisit,WXX20882142,175000,0,0,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.66,4.86,7.80,5.25,4.29,0.07,32.93
FW23,Women,Cloudexquisit,WXX20882406,175000,0,0,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.66,4.86,7.80,5.25,4.29,0.07,32.93
FW23,Women,Cloudexquisit,WXX20882408,250000,29.9,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.03,4.75,7.82,5.52,4.19,0.07,32.38
FW23,Women,Cloudexquisit,WXX20883018,250000,29.9,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,10.03,4.75,7.82,5.52,4.19,0.07,32.38
FW23,Women,Cloudlite,WXX20900970,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 1,12.09,4.91,10.25,5.82,4.24,0.04,37.36
FW23,Women,Cloudlite,WXX20900970,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudlite,WXX20901328,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 1,12.09,4.91,10.25,5.82,4.24,0.04,37.36
FW23,Women,Cloudlite,WXX20901328,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudlite,WXX20902398,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 1,12.09,4.91,10.25,5.82,4.24,0.04,37.36
FW23,Women,Cloudlite,WXX20902398,350000,35.1,160,TN - Totally New,Performance Running,CO - Carry Over,Factory 5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudlite,WXX20902438,350000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,12.09,4.91,10.25,5.82,4.24,0.04,37.36
FW23,Women,Cloudlite,WXX20902438,350000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudlite,WXX20902440,350000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 1,12.09,4.91,10.25,5.82,4.24,0.04,37.36
FW23,Women,Cloudlite,WXX20902440,350000,35.1,160,TN - Totally New,Performance Running,NC - New Color,Factory 5,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FW23,Women,Cloudlove,WXX21081090,56000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.48,4.46,6.73,5.85,4.26,0.08,28.86
FW23,Women,Cloudlove,WXX21082154,56000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.48,4.46,6.73,5.85,4.26,0.08,28.86
FW23,Women,Cloudlove,WXX21082354,15000,32.175,150,NU - New Upper,Performance All Day,NC - New Color,Factory 1,7.05,4.34,6.37,5.80,4.73,0.08,28.36
FW23,Women,Cloudlove,WXX21082354,56000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.48,4.46,6.73,5.85,4.26,0.08,28.86
FW23,Women,Cloudlove,WXX21082356,15000,32.175,150,NU - New Upper,Performance All Day,NC - New Color,Factory 1,7.05,4.34,6.37,5.80,4.73,0.08,28.36
FW23,Women,Cloudlove,WXX21082356,56000,32.175,150,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 1,7.48,4.46,6.73,5.85,4.26,0.08,28.86
FW23,Women,Cloudlove,WXX21083486,56000,32.175,150,CO - Carry Over,Performance All Day,NC - New Color,Factory 1,7.48,4.46,6.73,5.85,4.26,0.08,28.86
FW23,Women,Cloudtank,WXX21300154,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21300154,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21300154,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21300216,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21300216,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21300296,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21300296,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21300970,100000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21301250,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21301606,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21301680,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21301682,110000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21301804,110000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21302160,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21302376,110000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21302376,100000,30.03,140,CO - Carry Over,Performance All Day,CO - Carry Over,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21302562,110000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,7.70,7.34,8.70,3.99,4.58,0.00,32.31
FW23,Women,Cloudtank,WXX21302898,100000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Cloudtank,WXX21303058,100000,30.03,140,CO - Carry Over,Performance All Day,NC - New Color,Factory 4,8.01,4.22,9.20,4.11,4.60,0.09,30.24
FW23,Women,Superclouds,WXX21521554,8100,0,150,TN - Totally New,Performance Outdoor,NC - New Color,Factory 3,12.65,4.38,10.46,3.64,3.64,0.30,35.06
FW23,Women,Superclouds,WXX21521554,7500,35.1,160,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 3,12.65,4.38,10.46,3.64,3.64,0.30,35.06
FW23,Women,Superclouds,WXX21601728,5400,0,150,TN - Totally New,Performance Outdoor,NC - New Color,Factory 5,12.73,4.47,10.24,4.55,3.64,0.30,35.92
FW23,Women,Superclouds,WXX21601728,7500,35.1,160,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 3,13.09,4.70,11.69,3.77,3.73,0.00,36.98
FW23,Women,Superclouds,WXX21601728,7500,35.1,160,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,12.91,4.59,10.96,4.16,3.69,0.30,36.60
FW23,Women,Cloud Maxi,WXX21682396,4500,0,330,TN - Totally New,Performance Outdoor,NC - New Color,Factory 5,24.53,7.54,17.36,7.54,4.94,0.43,62.34
FW23,Women,Cloud Maxi,WXX21682396,5000,68.9,330,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,25.06,7.69,18.70,6.59,5.00,0.43,63.47
FW23,Women,Cloud Trail,WXX21761106,32500,0,210,TN - Totally New,Performance Outdoor,NC - New Color,Factory 5,15.26,5.62,13.87,6.50,4.55,0.00,45.80
FW23,Women,Cloud Trail,WXX21761106,25000,45.5,210,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,15.26,5.62,13.87,6.50,4.55,0.00,45.80
FW23,Women,Cloud Trail,WXX21762198,32500,0,210,TN - Totally New,Performance Outdoor,NC - New Color,Factory 5,15.26,5.62,13.87,6.50,4.55,0.00,45.80
FW23,Women,Cloud Trail,WXX21762198,25000,45.5,210,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,15.26,5.62,13.87,6.50,4.55,0.00,45.80
FW23,Women,Cloud Minimal WP,WXX21980212,75000,54.6,220,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,23.06,18.83,11.97,7.15,4.68,0.00,65.68
FW23,Women,Cloud Minimal WP,WXX21981636,75000,54.6,220,CO - Carry Over,Performance Outdoor,CO - Carry Over,Factory 5,23.06,18.83,11.97,7.15,4.68,0.00,65.68
